,date_ref,ana_code,mean_precipitation
251,2001-02-08,PSATIMBR,6.30203045685279
252,2001-02-09,PSATIMBR,11.34993654822335
253,2001-02-10,PSATIMBR,0.5203045685279187
254,2001-02-11,PSATIMBR,0.2988578680203046
255,2001-02-12,PSATIMBR,0.0126903553299492
256,2001-02-13,PSATIMBR,0.0939086294416243
257,2001-02-14,PSATIMBR,5.95304568527919
258,2001-02-15,PSATIMBR,1.386421319796954
259,2001-02-16,PSATIMBR,7.484771573604061
260,2001-02-17,PSATIMBR,3.926395939086295
261,2001-02-18,PSATIMBR,4.967639593908631
262,2001-02-19,PSATIMBR,0.7626903553299491
263,2001-02-20,PSATIMBR,0.1440355329949238
264,2001-02-21,PSATIMBR,14.488578680203045
265,2001-02-22,PSATIMBR,5.686548223350254
266,2001-02-23,PSATIMBR,1.2081218274111674
267,2001-02-24,PSATIMBR,1.1751269035532994
268,2001-02-25,PSATIMBR,7.576776649746191
269,2001-02-26,PSATIMBR,0.8223350253807108
270,2001-02-27,PSATIMBR,2.9168781725888326
271,2001-02-28,PSATIMBR,3.00507614213198
272,2001-03-01,PSATIMBR,7.426395939086294
273,2001-03-02,PSATIMBR,7.16751269035533
274,2001-03-03,PSATIMBR,5.513959390862943
275,2001-03-04,PSATIMBR,3.0
276,2001-03-05,PSATIMBR,5.020304568527919
277,2001-03-06,PSATIMBR,10.634200507614214
278,2001-03-07,PSATIMBR,16.323604060913706
279,2001-03-08,PSATIMBR,4.071065989847716
280,2001-03-09,PSATIMBR,15.024111675126903
281,2001-03-10,PSATIMBR,17.95431472081218
282,2001-03-11,PSATIMBR,9.843908629441623
283,2001-03-12,PSATIMBR,18.137690355329948
284,2001-03-13,PSATIMBR,21.71510152284264
285,2001-03-14,PSATIMBR,5.396573604060913
286,2001-03-15,PSATIMBR,1.322335025380711
287,2001-03-16,PSATIMBR,0.6637055837563453
288,2001-03-17,PSATIMBR,0.0
289,2001-03-18,PSATIMBR,0.3972081218274111
290,2001-03-19,PSATIMBR,3.2906091370558377
291,2001-03-20,PSATIMBR,9.986040609137056
292,2001-03-21,PSATIMBR,2.440989847715736
293,2001-03-22,PSATIMBR,0.0
294,2001-03-23,PSATIMBR,0.2544416243654822
295,2001-03-24,PSATIMBR,0.098984771573604
296,2001-03-25,PSATIMBR,0.8540609137055839
297,2001-03-26,PSATIMBR,3.00253807106599
298,2001-03-27,PSATIMBR,5.461928934010152
299,2001-03-28,PSATIMBR,3.1738578680203045
300,2001-03-29,PSATIMBR,22.500000000000004
301,2001-03-30,PSATIMBR,9.59390862944162
