date_forecast,cfs_d-45,cfs_d-44,cfs_d-43,cfs_d-42,cfs_d-41,cfs_d-40,cfs_d-39,cfs_d-38,cfs_d-37,cfs_d-36,cfs_d-35,cfs_d-34,cfs_d-33,cfs_d-32,cfs_d-31,cfs_d-30,cfs_d-29,cfs_d-28,cfs_d-27,cfs_d-26,cfs_d-25,cfs_d-24,cfs_d-23,cfs_d-22,cfs_d-21,cfs_d-20,cfs_d-19,cfs_d-18,cfs_d-17,cfs_d-16,cfs_d-15,cfs_d-14,cfs_d-13,cfs_d-12,cfs_d-11,cfs_d-10,cfs_d-9,cfs_d-8,cfs_d-7,cfs_d-6,cfs_d-5,cfs_d-4,cfs_d-3,cfs_d-2,cfs_d-1
2023-01-12,6.003364197530864,6.148086419753087,7.417654320987653,6.33570987654321,6.693518518518519,6.0754012345679005,6.594413580246913,6.556080246913581,5.271018518518519,5.104691358024691,5.222438271604938,4.804228395061728,7.21354938271605,6.066666666666666,7.127623456790125,8.168549382716051,9.343395061728394,10.81317901234568,10.648518518518518,9.74469135802469,9.933395061728394,8.931234567901233,8.776666666666667,8.868456790123457,8.531574074074074,8.594537037037037,9.560123456790125,9.074783950617284,9.329567901234569,9.211851851851852,9.08635802469136,8.62043209876543,7.744135802469136,7.420586419753087,7.045,6.8509567901234565,6.040586419753086,5.92108024691358,6.561141975308642,5.920092592592593,6.391234567901234,6.844413580246914,6.505092592592593,6.104475308641975,5.041358024691359
2023-01-13,4.8315123456790126,4.814814814814815,3.989876543209877,3.504228395061728,3.556574074074074,4.384104938271605,4.66070987654321,4.684845679012346,4.2545370370370375,4.107530864197531,4.967283950617285,6.505864197530864,5.89895061728395,7.253672839506173,8.093425925925926,8.329197530864198,11.12219135802469,10.623209876543209,11.586635802469136,11.755432098765434,11.18283950617284,11.027407407407406,10.717962962962964,9.81277777777778,11.612314814814814,10.49070987654321,10.346265432098766,12.070709876543209,12.332746913580246,11.714753086419757,10.96925925925926,9.811574074074072,10.051296296296297,9.400617283950618,8.442561728395065,7.969382716049384,9.188024691358024,9.168734567901234,8.809753086419754,9.04716049382716,9.48456790123457,8.639043209876544,8.265462962962962,7.214351851851852,6.66861111111111
2023-01-14,5.819814814814815,6.019074074074073,5.337314814814815,5.328240740740741,5.985771604938272,6.218703703703703,5.688981481481481,4.421296296296297,3.797561728395062,4.24888888888889,6.617067901234568,6.274814814814815,8.03888888888889,9.676944444444446,9.272777777777778,11.369074074074073,10.790030864197533,8.608364197530864,9.893086419753086,8.983611111111111,9.475462962962965,9.998765432098768,10.128981481481482,12.001913580246912,12.136975308641976,10.768734567901234,12.096265432098768,12.93932098765432,12.90141975308642,11.691574074074074,11.411049382716053,11.627345679012343,11.203549382716048,8.88429012345679,7.4847222222222225,10.168672839506174,9.932067901234568,9.428888888888888,10.116574074074077,9.799691358024692,10.703148148148149,9.164074074074074,10.911635802469135,10.808024691358025,9.518148148148148
2023-01-15,8.262438271604939,6.5512345679012345,6.647314814814815,7.624475308641976,7.678981481481482,6.76466049382716,6.712222222222223,5.770216049382716,6.024259259259259,5.616265432098765,5.262098765432099,6.861851851851852,8.447746913580247,7.21391975308642,8.119537037037036,8.197098765432097,8.541327160493825,9.917191358024692,8.06861111111111,9.469012345679012,11.53496913580247,12.122870370370372,13.135617283950618,13.620864197530864,12.352407407407409,14.574567901234568,15.38216049382716,13.171111111111111,13.156604938271606,12.844382716049385,12.465246913580248,11.175864197530863,8.111604938271604,7.446172839506172,8.049413580246911,7.766172839506173,7.974043209876543,8.655555555555557,8.307561728395061,9.338888888888889,8.495956790123456,8.268395061728395,8.013055555555557,7.825802469135803,6.80574074074074
2023-01-16,6.003024691358025,6.270308641975309,5.97891975308642,6.288858024691357,5.638858024691358,6.333672839506172,6.330154320987654,6.494351851851852,6.831574074074074,6.863518518518518,5.9517592592592585,6.454413580246913,5.547191358024691,7.000833333333333,6.60787037037037,8.065123456790124,9.15425925925926,9.014135802469138,9.158827160493829,9.383302469135804,9.945987654320987,13.54074074074074,12.339135802469135,11.33966049382716,13.712314814814816,15.522469135802467,15.009907407407407,14.679845679012349,10.936975308641976,10.414444444444444,9.465524691358024,6.641851851851851,7.096820987654321,7.097407407407408,6.585185185185185,7.353148148148149,7.334876543209877,8.188487654320989,8.942469135802472,7.718641975308642,7.971820987654322,8.466574074074073,7.657067901234569,7.454938271604938,6.22712962962963
2023-01-17,5.381358024691358,5.742685185185186,5.549845679012346,4.958425925925927,4.975648148148148,5.194814814814815,6.573734567901234,6.695123456790123,6.089259259259259,5.626358024691358,6.443302469135803,6.243024691358025,6.872777777777777,6.192283950617284,6.755308641975309,7.890586419753087,9.014537037037035,8.77324074074074,8.554876543209877,9.00675925925926,10.912067901234566,10.11188271604938,8.995216049382718,12.849567901234568,13.24472222222222,13.477592592592591,14.22824074074074,11.745216049382714,10.799043209876544,8.386851851851853,7.501388888888887,7.165833333333333,7.364969135802469,6.9745987654321,7.70466049382716,7.698981481481482,8.266296296296295,8.782654320987655,9.88608024691358,8.951111111111112,8.106512345679013,7.731851851851853,6.939691358024692,5.746419753086419,2.295524691358025
2023-01-18,4.849567901234568,4.983641975308643,5.558796296296297,6.256975308641975,6.5945987654320986,6.915524691358025,7.000925925925926,6.2058333333333335,6.405956790123456,7.360123456790124,7.390185185185185,8.034537037037037,8.412530864197532,7.886172839506173,8.396296296296295,8.97493827160494,8.205987654320987,7.179074074074073,7.121358024691357,5.614907407407407,7.514876543209876,5.942376543209876,8.967222222222222,11.35641975308642,12.699969135802467,12.79037037037037,12.791975308641977,11.06645061728395,11.883919753086415,11.34108024691358,8.937006172839506,11.101543209876542,10.950185185185186,11.589351851851852,10.218024691358025,9.252592592592592,8.73145061728395,7.67287037037037,4.415956790123456,3.8304938271604936,3.2823765432098764,3.0301543209876547,1.7100308641975308,0.5071296296296297,0.2343827160493827
2023-01-19,5.948611111111112,6.745432098765432,6.498487654320988,7.092407407407408,7.434691358024692,6.867623456790123,6.399351851851852,6.5307407407407405,8.830679012345678,8.642993827160494,9.19043209876543,10.803827160493828,11.082808641975308,11.523055555555556,10.88395061728395,8.266234567901234,6.1255246913580255,6.925586419753088,5.11783950617284,5.549537037037037,5.45604938271605,8.337561728395062,9.831111111111111,10.05885802469136,9.455648148148148,8.94432098765432,8.124351851851854,11.130802469135803,8.575895061728394,9.078364197530863,11.8625,12.049413580246911,11.941728395061729,9.130987654320988,8.18595679012346,8.007160493827161,6.395864197530866,2.5545987654320985,2.2628086419753086,1.977314814814815,1.8456481481481484,0.7037345679012346,0.2655246913580247,0.3635802469135802,0.4287037037037037
2023-01-20,6.841419753086419,6.640308641975309,6.583148148148148,6.380154320987655,7.521172839506173,6.8506481481481485,7.175925925925926,7.944814814814816,7.573395061728395,7.507098765432099,9.503796296296295,9.562345679012346,9.913796296296296,8.626049382716051,8.144907407407409,6.968734567901235,6.991604938271605,4.138981481481482,3.3723456790123456,3.0462962962962963,4.711111111111111,7.553518518518518,8.559228395061728,7.724845679012346,8.059166666666666,8.269475308641976,11.29429012345679,10.318425925925926,8.767037037037037,11.85814814814815,11.83175925925926,11.55216049382716,9.730462962962966,7.294876543209875,5.957160493827162,5.566203703703703,1.8828395061728396,1.8234567901234568,1.6278395061728397,1.7023148148148146,1.6753703703703702,1.076111111111111,1.1424691358024692,1.2252160493827158,1.3495833333333336
2023-01-21,7.91675925925926,8.32172839506173,8.267870370370371,9.14012345679012,7.993703703703704,8.07175925925926,8.006851851851852,7.855895061728393,6.944660493827159,7.572037037037037,6.9359567901234565,7.237253086419753,6.987716049382715,7.541450617283951,6.322777777777778,6.57574074074074,5.62432098765432,5.79361111111111,5.917901234567899,5.233333333333333,7.270030864197531,8.161358024691356,7.262253086419752,7.114969135802468,6.864135802469136,10.77956790123457,11.120246913580246,10.474567901234568,10.04327160493827,11.18104938271605,10.851604938271606,10.207716049382716,5.888456790123457,5.304938271604939,6.0045370370370375,5.996388888888888,4.939598765432099,5.044444444444444,5.07996913580247,5.391358024691358,3.2043827160493827,3.35108024691358,3.053888888888889,2.4504166666666665,2.5561728395061727
2023-01-22,10.199537037037036,8.672345679012345,10.537685185185186,9.73595679012346,8.79888888888889,8.138950617283951,7.52503086419753,7.307222222222221,8.172839506172838,7.57716049382716,7.690339506172839,7.454506172839507,6.5485493827160495,6.089753086419754,5.776296296296295,4.316111111111111,3.8220061728395054,5.229228395061728,5.075617283950616,5.845123456790124,6.387561728395062,5.723765432098765,5.729938271604938,5.539197530864199,9.425524691358024,10.067530864197533,11.135339506172835,10.914537037037038,11.106604938271603,11.229043209876544,10.834537037037038,5.983271604938272,5.355956790123456,5.408395061728395,5.494876543209876,4.790246913580247,5.233888888888888,6.249413580246914,6.870895061728395,5.461203703703704,7.250648148148148,8.014104938271604,6.6241666666666665,7.142129629629629,5.973734567901235
2023-01-23,8.723086419753084,8.678024691358024,7.583765432098766,7.632592592592592,6.924783950617284,6.299938271604939,6.501697530864197,6.972808641975309,7.377283950617285,7.599259259259258,7.120895061728396,5.466666666666666,5.355802469135803,4.407530864197531,4.385185185185184,4.391944444444444,4.831111111111111,4.930648148148149,4.874814814814815,5.053148148148149,4.724691358024691,4.626697530864199,4.565648148148148,6.740925925925925,7.890123456790124,8.617345679012345,9.112191358024692,8.428827160493826,9.42783950617284,10.416388888888887,7.818425925925926,7.325308641975309,7.702623456790124,7.430154320987654,6.463518518518518,5.945401234567901,6.3311728395061735,6.512654320987655,7.12358024691358,7.846450617283951,7.799567901234568,8.622777777777777,7.55929012345679,7.208086419753087,5.92820987654321
2023-01-24,7.437407407407408,6.733858024691359,6.457376543209877,5.5983024691358025,5.218395061728395,4.489629629629629,6.071882716049383,6.692746913580247,7.0616666666666665,6.6480246913580245,6.359506172839505,6.380895061728394,6.360154320987653,4.772499999999999,4.446172839506174,4.739444444444445,4.920308641975308,4.519320987654321,4.533518518518519,5.477314814814814,6.626481481481482,6.839475308641976,7.695555555555557,7.937006172839506,8.071172839506172,8.440061728395062,7.981327160493829,8.064475308641976,9.252623456790122,7.984413580246913,8.62354938271605,8.778271604938272,8.69641975308642,6.419135802469136,5.586913580246914,5.9047222222222215,6.623086419753085,7.020524691358024,7.245555555555556,8.03604938271605,8.549861111111111,8.034413580246913,7.701975308641975,7.19175925925926,6.508148148148147
2023-01-25,7.199104938271604,6.455771604938271,5.943024691358025,5.619012345679012,4.795586419753087,5.855462962962963,7.58858024691358,7.489938271604938,6.953611111111112,6.979135802469136,6.474444444444444,6.640771604938273,5.030030864197531,4.232592592592594,4.566759259259259,4.176666666666666,4.237283950617284,4.314259259259259,5.018148148148148,7.038549382716049,6.894166666666667,6.691327160493827,7.381913580246914,7.65070987654321,8.118425925925925,7.58320987654321,7.248456790123457,8.003796296296297,7.8338580246913585,8.066604938271604,8.353364197530865,8.786944444444444,8.509753086419753,9.041172839506173,9.32179012345679,9.88533950617284,10.000925925925925,9.857716049382717,9.428641975308642,8.508680555555555,9.83904320987654,10.526820987654322,10.43108024691358,10.134197530864196,9.594104938271606
2023-01-26,7.526358024691358,6.074197530864198,5.927067901234569,5.284104938271605,5.971358024691358,7.73966049382716,8.138425925925926,8.22354938271605,7.644259259259259,6.881388888888889,7.0559567901234574,6.083611111111112,5.137716049382716,5.293024691358024,4.994722222222221,5.526234567901236,5.737993827160494,6.223333333333334,7.009506172839505,6.235617283950617,6.752314814814814,7.823456790123457,7.636666666666667,7.681450617283949,7.684722222222222,8.456574074074073,8.263703703703703,8.98145061728395,8.839567901234567,9.587191358024691,9.94929012345679,9.626574074074076,9.412623456790122,10.166666666666666,9.858179012345678,9.124043209876543,9.473240740740742,9.31820987654321,8.653541666666667,9.542746913580247,9.28111111111111,9.436697530864198,9.15530864197531,7.824753086419753,6.918148148148148
2023-01-27,10.825154320987656,7.979722222222222,6.726851851851852,7.103148148148148,8.201172839506174,8.385617283950616,9.155123456790124,8.612006172839507,7.786543209876543,8.2804012345679,7.090246913580247,7.499722222222222,7.139259259259258,6.051728395061729,6.342438271604937,7.389907407407407,7.3409259259259265,7.855648148148148,7.470246913580247,8.35530864197531,9.602253086419754,9.267067901234569,8.766049382716048,8.036975308641976,8.04645061728395,7.123179012345679,7.633734567901234,7.065771604938272,8.544783950617285,10.21472222222222,10.904135802469138,12.075092592592592,12.688456790123457,12.106512345679011,12.849660493827162,13.610030864197531,12.264012345679014,10.97125,10.387345679012345,10.461141975308642,10.377685185185186,9.073796296296294,7.978395061728394,7.272191358024692,6.421450617283952
2023-01-28,7.246882716049382,6.194753086419753,6.605925925925926,7.387191358024692,7.618487654320988,8.17608024691358,7.515895061728394,6.953333333333334,7.1113888888888885,6.577901234567902,7.383086419753088,6.737222222222222,5.321820987654321,5.225864197530864,5.633950617283951,5.925987654320987,6.897037037037037,6.571450617283952,7.431604938271604,8.457407407407409,8.110555555555557,8.302561728395062,6.822345679012347,7.90388888888889,8.155895061728396,8.493950617283952,8.707654320987656,9.343858024691356,10.20003086419753,10.490864197530865,10.12682098765432,10.374444444444444,11.084444444444449,12.573765432098766,13.329753086419752,12.895216049382714,16.608888888888888,12.690956790123456,11.59503086419753,10.919444444444444,8.886635802469137,8.260308641975309,7.631234567901235,6.898981481481481,6.616265432098766
2023-01-29,6.789259259259259,7.984228395061729,7.668024691358025,8.058734567901233,9.215,7.04435185185185,7.166450617283951,6.7077777777777765,6.299722222222222,6.929475308641976,5.696574074074074,4.761450617283951,4.126481481481481,4.581327160493827,5.159814814814816,5.753611111111111,6.462901234567901,7.0559567901234574,7.701913580246913,7.088765432098766,7.491543209876544,6.301635802469136,6.633302469135803,6.930185185185185,7.132006172839506,7.598333333333333,8.375493827160494,8.858950617283949,10.511327160493826,9.528765432098766,10.414783950617284,10.499166666666667,13.88888888888889,13.694166666666668,12.328024691358024,18.02784722222222,13.987438271604937,14.150648148148148,12.275246913580249,11.531481481481482,10.93891975308642,10.044691358024693,9.49327160493827,8.373179012345679,6.506790123456789
2023-01-30,9.43645061728395,8.549135802469136,8.827499999999999,10.64395061728395,9.97425925925926,9.938271604938269,9.697808641975309,7.635617283950617,7.332623456790122,5.91320987654321,4.522623456790123,4.169814814814814,4.386790123456791,4.477777777777778,4.706018518518517,6.358055555555556,7.079506172839506,7.530833333333333,7.0052160493827165,6.783148148148149,5.540185185185185,5.36429012345679,5.37891975308642,5.809814814814815,6.097932098765432,6.815,7.678086419753086,9.837129629629628,8.561512345679011,9.137962962962964,9.140185185185183,10.41993827160494,10.402345679012344,9.471358024691355,7.880555555555555,9.14719135802469,8.585524691358025,8.580956790123457,8.077592592592593,8.111635802469134,7.434320987654321,7.812191358024691,7.756512345679012,6.850802469135802,5.988209876543211
2023-01-31,5.525586419753086,5.894351851851852,7.129475308641975,6.896604938271605,6.601265432098765,6.584876543209877,6.906913580246914,6.353796296296297,4.659197530864198,3.880216049382716,3.971604938271606,4.433086419753086,5.260771604938271,4.365617283950617,6.87966049382716,8.617962962962963,8.873364197530863,8.507098765432099,8.103240740740741,7.493148148148149,5.936913580246913,6.595740740740741,6.247314814814815,6.55182098765432,6.842345679012345,7.076728395061728,8.971296296296295,7.84145061728395,7.397962962962964,7.482283950617284,8.313549382716051,8.42712962962963,7.656882716049383,6.2361111111111125,6.647006172839506,6.449259259259259,6.222376543209876,6.662654320987655,6.783518518518519,7.350709876543209,8.315432098765434,9.243395061728394,8.835617283950617,8.229475308641975,6.978179012345679
2023-02-01,6.59895061728395,7.23824074074074,5.8120061728395065,5.641543209876543,4.569691358024691,4.877623456790124,4.689753086419754,3.3371296296296293,3.265895061728395,3.767901234567901,3.9903395061728393,4.178456790123456,3.676697530864198,5.177067901234568,6.333765432098765,6.318055555555555,6.191913580246913,7.256574074074074,7.0922530864197535,6.263117283950618,6.561635802469136,6.589969135802469,6.995925925925927,7.0932407407407405,5.984691358024691,7.251543209876544,6.691172839506173,6.720895061728395,6.581666666666667,6.988024691358024,7.024382716049383,6.269166666666667,5.364305555555555,7.020401234567902,6.782407407407408,7.000648148148149,7.8042592592592595,8.884783950617283,10.039012345679012,9.713148148148148,9.801327160493829,9.383209876543209,8.830401234567901,7.379567901234568,5.554537037037036
2023-02-02,6.431882716049382,6.342716049382716,6.025648148148147,4.55111111111111,4.6262037037037045,3.7880864197530864,3.4433024691358027,3.13108024691358,3.5867283950617286,3.4859259259259257,3.7008024691358026,4.553425925925926,5.490308641975309,5.805771604938272,5.745524691358025,5.749722222222222,7.611234567901234,7.638703703703705,5.843333333333333,5.73432098765432,7.878179012345679,8.787993827160493,9.604444444444445,7.690740740740741,8.931635802469135,9.27966049382716,9.245648148148147,8.233487654320989,7.803827160493827,7.22854938271605,7.210185185185185,6.545277777777778,6.919537037037038,6.957993827160495,7.710524691358024,9.169691358024693,10.186296296296296,10.826172839506173,10.785370370370368,10.558641975308644,9.436882716049384,8.163549382716049,5.483703703703704,3.824413580246913,2.4063888888888885
2023-02-03,5.82070987654321,4.933333333333334,4.499351851851852,3.9217901234567902,3.5807098765432097,4.109444444444445,3.9940123456790126,4.31712962962963,4.48175925925926,4.531172839506173,4.9074382716049385,5.163611111111111,5.772993827160494,6.077932098765431,6.09537037037037,6.498456790123457,6.424413580246914,5.127407407407408,5.005925925925926,8.211512345679013,9.077654320987657,10.211203703703704,9.755462962962964,11.632253086419755,11.392716049382717,11.355092592592596,8.469413580246913,8.34108024691358,7.519506172839507,9.76858024691358,11.05625,10.722685185185185,11.35783950617284,12.638765432098763,13.361172839506173,13.505586419753085,12.95577160493827,12.292962962962962,10.231172839506174,8.736265432098765,6.7881172839506165,4.97820987654321,2.739567901234568,1.5872839506172842,0.7849074074074076
2023-02-04,4.916913580246914,4.291358024691358,4.029351851851852,4.4625,4.763518518518519,5.51317901234568,5.968981481481482,5.942469135802471,5.798456790123457,5.491820987654321,6.122777777777777,6.111327160493827,6.062283950617283,5.695308641975308,5.702500000000001,5.687191358024691,4.935246913580248,4.572623456790124,6.1366358024691365,6.327376543209876,6.906543209876542,6.725277777777778,8.939598765432097,8.90858024691358,9.9108024691358,8.148487654320988,9.45067901234568,8.836759259259258,10.741358024691356,10.413125,9.816049382716049,10.029907407407409,10.09027777777778,10.93287037037037,11.481944444444444,11.634598765432097,11.948858024691358,11.296049382716047,9.294382716049382,8.046882716049383,5.321481481481481,3.8498456790123456,2.55141975308642,1.281604938271605,1.0251543209876544
2023-02-05,4.871265432098765,4.482438271604938,4.432098765432099,4.697283950617283,5.619969135802469,5.836913580246914,5.940462962962963,5.724537037037036,5.528641975308641,5.660185185185185,5.955339506172839,5.869537037037037,5.5774691358024695,4.970370370370369,5.330432098765432,7.493765432098765,6.985956790123458,6.582438271604939,6.804104938271606,6.267283950617284,6.296882716049383,6.348796296296296,3.514228395061728,4.728395061728395,5.522654320987654,6.066203703703703,6.627561728395063,7.962592592592593,9.815138888888889,9.117314814814817,8.0579012345679,9.661543209876545,9.923672839506176,11.007438271604938,10.896604938271604,11.068395061728395,12.359537037037038,10.91104938271605,8.298148148148147,7.03429012345679,5.862870370370371,4.850185185185186,2.6551543209876542,1.5468827160493828,1.208179012345679
2023-02-06,5.423117283950617,5.414475308641976,5.299290123456791,6.193611111111112,5.681666666666667,5.70996913580247,5.281574074074074,5.588611111111112,5.796481481481482,6.479382716049384,6.510030864197531,6.601697530864197,6.081111111111111,6.113641975308642,6.370370370370371,6.135462962962963,5.286358024691358,5.422314814814815,4.932839506172839,7.184104938271604,7.265123456790124,6.246574074074075,8.146327160493827,8.779691358024692,9.497006172839509,10.15432098765432,8.736759259259259,18.68083333333333,10.441450617283952,10.327530864197533,12.238703703703704,11.860864197530864,12.342777777777776,13.033456790123454,10.935,11.776728395061728,10.37037037037037,10.579567901234569,10.775648148148148,10.806388888888888,9.563333333333334,8.082407407407405,6.711697530864196,6.2425,3.4753703703703698
2023-02-07,5.994475308641976,5.918055555555556,6.435154320987654,5.962746913580246,5.989228395061728,5.854444444444445,5.38104938271605,5.25,5.444074074074074,5.950246913580246,5.976450617283951,5.305895061728394,5.120925925925926,5.630925925925926,5.404691358024691,4.981944444444445,5.775679012345679,5.590308641975309,6.038734567901235,6.875833333333334,5.851820987654321,6.672499999999999,5.558456790123456,5.856574074074073,6.400555555555556,6.330987654320987,11.053333333333336,7.941512345679012,9.144074074074076,10.207777777777778,9.938148148148146,9.92182098765432,10.069413580246914,8.99104938271605,9.1629012345679,7.587037037037038,7.979629629629631,8.019104938271605,7.687993827160493,7.241574074074075,6.32966049382716,4.932438271604939,4.332191358024692,3.127160493827161,1.981111111111111
2023-02-08,5.955925925925926,7.413240740740742,6.588487654320988,6.375802469135802,6.348611111111111,6.135524691358025,5.656327160493828,5.254938271604939,5.942530864197531,6.105401234567901,5.467499999999999,5.633487654320988,5.041666666666666,5.37570987654321,4.540339506172839,4.392685185185185,4.712283950617284,4.974413580246914,6.20354938271605,5.681759259259259,5.827222222222223,5.248333333333333,6.070246913580247,6.309228395061728,6.0313888888888885,8.671458333333334,8.406296296296297,8.950987654320986,9.788240740740742,9.935864197530863,10.648734567901233,10.953487654320988,9.318333333333332,8.81354938271605,8.93108024691358,9.284413580246913,8.80182098765432,8.55746913580247,8.360123456790122,8.14179012345679,8.608179012345678,8.045370370370371,7.055679012345679,5.437962962962964,4.775864197530864
2023-02-09,8.036358024691358,6.710524691358024,7.939012345679012,6.642438271604938,6.646481481481481,6.368796296296297,6.332870370370372,7.880895061728395,7.911574074074075,6.345555555555555,6.021018518518519,4.764845679012346,4.232777777777777,4.038117283950617,3.6901543209876544,4.030555555555557,4.031820987654322,6.00074074074074,6.147685185185186,6.22820987654321,6.063858024691359,6.369722222222221,7.042901234567901,6.138950617283951,6.0952777777777785,6.559907407407408,7.618950617283949,7.994907407407406,8.034320987654322,7.987098765432098,8.275895061728397,7.961851851851852,8.596111111111112,7.656358024691357,7.718395061728394,8.033672839506174,8.550864197530867,9.007623456790125,9.267716049382717,8.638734567901235,10.663333333333334,9.734074074074076,7.485895061728394,6.979537037037037,5.149753086419754
2023-02-10,5.970771604938271,6.698364197530863,7.014660493827161,6.917222222222223,6.359382716049383,6.548117283950617,7.426018518518518,7.76246913580247,6.252376543209876,6.007222222222222,5.283148148148149,5.079320987654321,5.084074074074074,4.97462962962963,4.840432098765432,4.055432098765433,5.6738888888888885,5.891635802469136,5.497438271604938,5.416141975308642,5.260987654320987,5.840432098765433,6.038981481481482,3.984097222222223,5.770833333333334,6.118487654320987,6.123024691358024,7.017685185185186,7.071172839506174,7.128981481481481,7.908148148148149,8.164074074074076,7.642993827160494,7.967561728395061,8.51351851851852,8.022438271604937,8.215370370370369,8.335524691358025,7.793364197530862,9.391635802469136,8.913981481481482,7.544722222222222,7.0334567901234575,5.914537037037038,4.889166666666667
2023-02-11,6.666543209876543,7.244876543209877,6.7175,6.454907407407408,6.322067901234567,7.259382716049383,7.380277777777779,5.825864197530864,5.758117283950616,5.399691358024692,5.616111111111111,5.888148148148148,5.794320987654321,5.576759259259259,5.185308641975308,6.339413580246913,7.287777777777778,6.225493827160493,5.217314814814814,5.414351851851852,6.421604938271606,7.270617283950616,4.464444444444444,7.47641975308642,7.364567901234568,8.375493827160494,8.667932098765432,9.36469135802469,9.502777777777778,10.874876543209876,11.01891975308642,10.353024691358026,10.12487654320988,12.052500000000002,10.864567901234569,10.523024691358025,9.776018518518518,10.469012345679012,11.41617283950617,10.664567901234568,8.308796296296295,7.839999999999999,6.914598765432098,7.189907407407407,5.053487654320987
2023-02-12,6.959197530864198,6.582932098765432,6.303734567901234,5.853209876543209,6.666512345679012,7.35432098765432,6.959814814814815,8.703271604938273,8.041759259259258,8.496203703703703,7.618364197530864,7.17601851851852,6.590339506172841,4.530771604938272,4.915123456790123,5.594104938271605,4.944166666666666,4.768117283950617,5.508858024691358,6.558209876543209,7.761203703703703,5.188333333333333,8.972345679012347,8.894444444444446,8.656574074074074,8.824228395061727,8.383734567901236,7.540246913580246,8.842191358024692,9.277345679012344,8.875154320987653,8.803179012345677,8.805185185185186,9.13682098765432,9.532129629629631,8.664012345679014,9.042345679012346,9.885956790123458,11.218734567901231,10.35256172839506,9.633641975308644,8.26395061728395,7.258981481481481,5.775216049382715,3.275061728395062
2023-02-13,8.469228395061728,8.15824074074074,6.753364197530865,6.066111111111111,6.97108024691358,6.253641975308642,6.554629629629629,5.849043209876542,5.848487654320987,5.825154320987654,6.493055555555555,5.319629629629629,4.809691358024692,4.804413580246914,5.102469135802468,6.064228395061728,4.922345679012347,5.145586419753087,5.664351851851852,6.7775,5.54048611111111,7.306604938271605,6.415216049382717,6.8788580246913575,7.644166666666666,8.06574074074074,7.073981481481482,7.592592592592593,9.29990740740741,10.377870370370369,9.964135802469135,9.174907407407408,9.531913580246917,9.481388888888889,9.827993827160496,9.659320987654322,8.319969135802468,8.79922839506173,7.850123456790122,7.16466049382716,6.105246913580245,4.078549382716049,2.721327160493827,1.9334259259259257,1.423796296296296
2023-02-14,9.769691358024692,9.035154320987656,9.08101851851852,8.657345679012346,8.687716049382717,7.290709876543209,5.903364197530864,5.508456790123456,4.787253086419754,5.028827160493827,4.558240740740741,4.638086419753087,5.078179012345679,5.5183024691358025,6.106018518518519,5.42753086419753,5.644876543209876,6.463641975308642,9.851111111111113,4.811319444444444,10.543858024691358,10.184074074074074,10.66712962962963,10.591296296296296,10.89351851851852,7.7689814814814815,7.743672839506172,8.323024691358027,8.943487654320986,8.426635802469136,7.372407407407407,7.735216049382715,8.059999999999999,7.949537037037037,7.603024691358025,6.564845679012346,6.8537037037037045,6.521882716049383,6.547777777777778,5.074876543209877,4.187438271604939,3.401234567901235,2.792685185185185,2.517530864197531,1.843271604938272
2023-02-15,8.940864197530864,7.782376543209876,7.166327160493827,7.496574074074075,6.14108024691358,5.070771604938271,5.3187345679012346,5.060740740740741,6.234691358024691,5.800030864197533,5.6278703703703705,6.0498765432098764,5.776512345679013,5.931203703703705,3.9774074074074073,5.126141975308642,5.625648148148148,6.4537654320987645,5.11013888888889,7.054537037037036,6.8832407407407405,6.436512345679012,6.443919753086419,6.882839506172839,6.683672839506173,6.720432098765432,6.884969135802469,8.130987654320986,7.989598765432098,7.308827160493827,7.689907407407406,8.048425925925926,8.900524691358026,9.111574074074074,8.2175,8.254228395061729,8.453796296296298,8.213919753086419,7.151975308641975,5.76030864197531,4.389043209876542,4.047098765432098,3.072932098765432,2.4148456790123456,1.594660493827161
2023-02-16,7.460895061728396,6.571666666666667,5.647530864197531,5.587129629629629,4.975555555555555,4.929753086419753,5.075370370370369,6.134783950617283,6.56145061728395,6.114197530864198,6.158858024691358,5.939413580246914,5.85145061728395,3.365432098765432,4.186666666666667,4.093611111111111,5.352067901234567,3.566527777777777,7.618024691358025,8.264938271604938,8.752993827160495,8.569537037037037,9.525432098765432,10.424197530864198,9.291975308641977,9.402592592592592,9.877067901234568,9.95682098765432,9.659783950617282,9.92077160493827,9.075277777777776,10.622067901234567,10.0729012345679,9.31854938271605,9.492746913580246,8.913827160493828,8.51682098765432,7.314629629629629,5.782407407407407,4.574691358024692,4.188796296296296,3.3547222222222226,2.5030864197530867,1.6985802469135802,1.1305246913580247
2023-02-17,7.84287037037037,6.673611111111111,6.745524691358025,5.545895061728395,5.273456790123457,5.68537037037037,6.610771604938272,6.365925925925926,6.240987654320987,6.110864197530864,6.560833333333335,6.541450617283951,3.953117283950618,4.167314814814816,4.492962962962963,4.612222222222224,3.554444444444445,5.964814814814816,6.427746913580247,6.910956790123457,7.35,8.108024691358025,9.624506172839506,8.958364197530864,9.298765432098763,9.5829012345679,10.061049382716048,10.282623456790123,10.75682098765432,10.159783950617282,11.989753086419752,12.40151234567901,12.046543209876544,12.261358024691358,12.15966049382716,12.58033950617284,12.24175925925926,10.490895061728397,7.790586419753086,8.420586419753086,7.549351851851851,6.638024691358025,5.291543209876544,4.043672839506173,3.44783950617284
